"","population","householdsize","racepctblack","racePctWhite","racePctAsian","racePctHisp","agePct12t21","agePct12t29","agePct16t24","agePct65up","numbUrban","pctUrban","medIncome","pctWWage","pctWFarmSelf","pctWInvInc","pctWSocSec","pctWPubAsst","pctWRetire","medFamInc","perCapInc","whitePerCap","blackPerCap","indianPerCap","AsianPerCap","OtherPerCap","HispPerCap","NumUnderPov","PctPopUnderPov","PctLess9thGrade","PctNotHSGrad","PctBSorMore","PctUnemployed","PctEmploy","PctEmplManu","PctEmplProfServ","PctOccupManu","PctOccupMgmtProf","MalePctDivorce","MalePctNevMarr","FemalePctDiv","TotalPctDiv","PersPerFam","PctFam2Par","PctKids2Par","PctYoungKids2Par","PctTeen2Par","PctWorkMomYoungKids","PctWorkMom","NumKidsBornNeverMar","PctKidsBornNeverMar","NumImmig","PctImmigRecent","PctImmigRec5","PctImmigRec8","PctImmigRec10","PctRecentImmig","PctRecImmig5","PctRecImmig8","PctRecImmig10","PctSpeakEnglOnly","PctNotSpeakEnglWell","PctLargHouseFam","PctLargHouseOccup","PersPerOccupHous","PersPerOwnOccHous","PersPerRentOccHous","PctPersOwnOccup","PctPersDenseHous","PctHousLess3BR","MedNumBR","HousVacant","PctHousOccup","PctHousOwnOcc","PctVacantBoarded","PctVacMore6Mos","MedYrHousBuilt","PctHousNoPhone","PctWOFullPlumb","OwnOccLowQuart","OwnOccMedVal","OwnOccHiQuart","OwnOccQrange","RentLowQ","RentMedian","RentHighQ","RentQrange","MedRent","MedRentPctHousInc","MedOwnCostPctInc","MedOwnCostPctIncNoMtg","NumInShelters","NumStreet","PctForeignBorn","PctBornSameState","PctSameHouse85","PctSameCity85","PctSameState85","LemasSwornFT","LemasSwFTPerPop","LemasSwFTFieldOps","LemasSwFTFieldPerPop","LemasTotalReq","LemasTotReqPerPop","PolicReqPerOffic","PolicPerPop","RacialMatchCommPol","PctPolicWhite","PctPolicBlack","PctPolicHisp","PctPolicAsian","PctPolicMinor","OfficAssgnDrugUnits","NumKindsDrugsSeiz","PolicAveOTWorked","LandArea","PopDens","PctUsePubTrans","PolicCars","PolicOperBudg","LemasPctPolicOnPatr","LemasGangUnitDeploy","LemasPctOfficDrugUn","PolicBudgPerPop","murders","murdPerPop","rapes","rapesPerPop","robberies","robbbPerPop","assaults","assaultPerPop","burglaries","burglPerPop","larcenies","larcPerPop","autoTheft","autoTheftPerPop","arsons","arsonsPerPop","ViolentCrimesPerPop","nonViolPerPop"
"1154",32383,2.83,0.48,96.12,3.05,0.99,13.28,25.84,12.39,8.71,32375,100,53971,88.23,0.95,57.63,20.61,3.59,15.92,59368,21814,21929,21205,5478,20790,9730,11906,819,2.55,2.53,9.77,37.68,5.31,72.2,27.16,24.82,7.14,41.38,5.62,29.84,8.86,7.3,3.2,84.86,83.47,92.29,84.33,60.36,74.67,129,0.6,1940,10.67,16.75,25.57,33.66,0.64,1,1.53,2.02,91.59,0.77,4.23,3.34,2.81,2.92,2.27,85.61,0.82,32.13,3,362,96.94,82.21,2.49,41.16,1965,0.13,0.05,151900,177000,215900,64000,509,668,820,311,702,23.7,20.3,12.8,0,0,5.99,72.48,65.68,87.59,91.37,135.882063665416,188.818106601969,135.517516472472,161.179772602534,23819.6384960423,59279.7696603484,404.249369579354,188.82080218339,96.4078817424607,96.7069079576361,-4.98778033942825,4.44269833117073,0.320583454171206,-0.339420757305641,12.0503203357304,7.37439956342646,121.951783241607,23.5,1379.8,1.3,26.4811178977891,8598212.86487557,89.6056992088584,"No",0,122877.954286792,0,0,1,2.98,11,32.76,112,333.59,178,530.17,578,1721.57,145,431.88,2,5.96,369.33,2689.58
"1155",55530,2.36,33.88,64.94,0.57,0.86,17.08,30.71,17.91,14.46,55530,100,20609,73.19,0.65,31.48,30.64,10.55,15.35,27202,12077,14867,6659,8375,19269,9418,6854,11780,22.11,9.78,26.95,20.74,6.21,57.86,14.42,23.82,14.66,24.65,11.05,38.26,16.31,13.98,2.91,52.67,48.29,59.55,57.07,63.02,71.05,3594,8.53,1008,11.41,16.87,24.31,30.95,0.21,0.31,0.44,0.56,96.07,0.53,3.82,2.28,2.26,2.35,2.18,49,2.49,53.95,2,2912,89,47.12,2.58,34.82,1962,6.51,0.17,41800,63300,96100,54300,209,304,380,171,392,28,21.3,13.9,92,8,1.82,63.63,45.6,72.33,86.31,135,211.74,126,197.62,63200,99124.8,468.1,211.7,84.94,80,20,0,0,20,6,8,74.1,30.8,1805,3.22,55,5410837,93.33,"No",4.44,84865.2,7,10.98,38,59.6,279,437.59,443,694.81,1531,2401.27,4156,6518.4,375,588.16,49,76.85,1202.99,9584.68
"1156",186206,2.69,8.56,77.63,1.41,22.51,18.34,35.04,20.23,8.84,186281,100,24130,81.61,2.38,35.78,21.22,6.42,10.52,30826,12322,14007,6635,11715,9792,5714,5986,34593,19.56,11.4,24.43,25.96,6.56,61.56,7.97,33.11,10.76,28,8.85,35.16,12.98,10.98,3.17,75,69,83.96,77.33,60.27,68.5,3853,2.96,6123,23.71,30.67,41.24,49.6,0.78,1.01,1.36,1.63,78.78,2.71,6.11,4.06,2.56,2.77,2.3,59.83,6.6,50.91,2,8709,88.81,55.25,4.51,34.95,1968,7.94,0.53,37400,55500,75700,38300,237,316,402,165,381,29.9,20.1,12.6,24,25,3.29,73.75,44.58,73.52,91.34,302,152.43,286,144.35,140000,70661.4,463.6,152.4,89.88,87.75,0.99,11.26,0,12.25,14,9,95.4,107.9,1726.3,0.89,296,15435426,94.7,"Yes",4.64,77906.3,17,8.58,136,68.64,282,142.33,840,423.97,2541,1282.5,7927,4000.95,610,307.88,128,64.6,643.52,5655.94
"1157",54780,2.92,11.48,73.01,0.88,23.6,14.67,27.2,13.4,12.72,54780,100,30733,76.89,0.97,32.61,30.57,8.57,14.24,35361,12963,14458,11212,10711,8543,7137,7547,5739,10.91,20.35,38.66,12.63,7.2,58.57,21.47,24.15,19.31,21.95,9.91,32.04,12.84,11.5,3.25,67.22,60.81,73.21,68.94,64.82,70.99,2599,6.12,3226,3.91,8.59,11.25,17.14,0.23,0.51,0.66,1.01,72.63,6.01,6.73,5.07,2.81,2.88,2.66,68.73,5.77,46.49,3,816,95.83,67,5.02,50.74,1962,5.96,0.59,66300,83600,105600,39300,323,435,519,196,511,28.7,21.6,15.3,117,20,5.89,57.88,60.45,84.85,92.35,107,194.7,84,152.85,45639,83046.4,426.5,194.7,81.42,90.65,0.93,7.48,0,8.41,8,5,151.5,71.2,769.8,1.83,52,5051396,78.5,"No",7.48,91917.1,4,7.28,46,83.7,193,351.19,253,460.37,971,1766.87,2631,4787.47,362,658.71,35,63.69,902.54,7276.73
"1158",92788,2.82,12.96,80.24,1.71,6.32,14.05,28.6,13.95,10.85,92788,100,31712,77.36,0.38,31.53,25.67,14.5,13.75,38544,13455,14569,9428,9675,10390,6878,6980,12396,13.64,7.74,25.62,12.94,9.22,60.71,17.53,22.64,17.53,20.04,9.3,36.9,13.49,11.52,3.32,65.2,61.08,67.2,68.13,58.98,66.58,4850,6.75,10391,16.29,28.56,36.48,44.08,1.82,3.2,4.09,4.94,82.24,3.44,7.54,5.35,2.76,3.06,2.41,59.15,4.02,49.3,3,2526,92.86,53.32,4.79,31.31,1954,4.79,0.95,113100,131700,148400,35300,316,491,613,297,571,29.3,22.9,15,253,7,11.2,75.2,56.34,78.78,92.6,211,240.08,181,205.94,90000,102403.1,426.5,240.1,88.77,91.47,7.11,1.42,0,8.53,7,10,30.2,22.2,4171.7,5.54,43,9899842,85.78,"No",3.32,112641.6,15,17.07,54,61.44,328,373.2,759,863.6,1816,2066.27,2989,3400.92,1834,2086.75,69.5929630733357,47.6303222303279,1315.31,6441.59445258865
"1159",76371,2.79,0.85,97.1,1.49,2.55,13.94,24.48,12.14,14.42,72317,94.69,40704,75.01,0.66,50.78,33.33,3.71,20.75,46376,17305,17221,9359,5438,29278,14369,19471,3699,4.92,6.98,21.2,20.59,5.01,60.35,9.28,26.33,10.02,30.21,6.19,27.63,8.98,7.66,3.2,83.11,81.1,92.23,84.34,52.21,65.48,539,0.95,4009,5.71,9.73,11.97,15.12,0.3,0.51,0.63,0.79,91.23,0.79,5.22,4.02,2.75,2.81,2.46,83.88,1.27,40.25,3,8296,76.73,82.02,0.48,74.3,1968,0.76,0.19,112500,147700,189200,76700,515,602,731,216,702,30.5,26,17.6,96,0,5.25,69.95,59.26,79.32,93.8,239.805218076891,327.983972385949,220.744784919124,276.617891910762,54649.8878602865,117044.893142186,360.204716662946,327.987000682326,94.073729479006,93.2775967106373,-0.465797203001689,4.33717180797927,-0.0861356431117248,3.69305289905518,16.308117723656,7.23347162125514,117.672690415756,42.6,1793.5,1.24,49.6068687050683,13802092.1204605,88.0522532781888,"No",0,206437.016838013,1,1.27,16,20.34,36,45.77,109,138.58,641,814.97,2150,2733.53,134,170.37,19,24.16,205.97,3743.02
"1160",34012,2.14,1.07,98.12,0.43,1.83,9.04,17.98,8.56,28.7,34012,100,25906,59.1,0.51,55.49,49.21,3.71,28.87,33578,16721,16881,5061,22173,11533,16008,14283,2357,7.12,5.5,18.44,18.91,3.89,49.29,10.16,24.25,8.92,25.65,10.13,20.78,12.53,11.47,2.64,73.38,72.09,80.75,69.51,65.07,77.38,224,0.79,2400,5.17,7.38,8.58,12.54,0.36,0.52,0.61,0.88,92.76,0.57,1.76,1.1,2.08,2.15,1.91,72.87,1.06,69.4,2,2523,86.3,70.49,0.52,16.01,1973,2.49,0,60900,76500,99700,38800,312,395,473,161,466,27.8,22.8,11.7,0,0,7.06,14.7,47.97,73.84,78.16,86.4133200454804,487.072936774406,74.4950891585515,409.925191861399,11083.2913524676,202076.894343125,363.761820908818,487.074688108244,89.7129562371574,95.0796419694374,6.63729189816934,-3.79493323106873,-0.385761928355692,2.42673252710824,5.88374692353768,8.16720090161206,92.5405974926664,10.7,3173.9,0.65,85.2596567020086,2124523.77638239,86.0096806185669,"No",0,298118.160687953,1,2.89,10,28.85,28,80.79,139,401.07,382,1102.23,934,2694.98,62,178.9,5,14.43,513.6,3990.54
"1161",47585,2.61,2.79,89.57,5.02,7.27,11.95,24.71,11.06,8.96,47585,100,45890,83.16,1.13,54.19,20.18,4.68,17.16,51741,21518,22257,13505,20177,17100,10385,12500,1971,4.18,3.08,8.28,31.81,2.92,71.88,8.51,24.03,7.4,33.52,9.2,27.26,14.4,11.92,3.04,79,78.7,88.59,81.42,62.67,70.29,457,1.51,5431,14.97,24.43,32.08,41.45,1.71,2.79,3.66,4.73,85.27,1.81,3.3,2.45,2.59,2.59,2.6,61.86,3.35,38.17,3,546,97.09,61.91,0.18,16.67,1971,0.39,0.22,221800,279600,361500,139700,616,742,948,332,818,29.6,25,11.5,0,2,11.41,48.93,43.67,70.29,85.03,49.6902403917496,250.619325258022,47.7251623364419,215.219876849359,43917.8072571005,110763.171575848,489.914917470825,250.622249715018,91.5705788315475,92.8869802843957,-1.16538607409061,2.88842012511714,1.18421285660323,2.72051787926682,5.56174754116092,8.31331898600289,129.726195720533,28.6,1665.7,7.9,62.057495410755,5715731.39897942,89.1389950901313,"No",0,178788.327185173,0,0,22,44.86,29,59.13,137,279.36,411,838.07,1190,2426.54,136,277.32,16,32.63,383.35,3574.56
"1162",30250,3.12,0.48,98.48,0.93,0.4,15.83,26.36,13.38,10.17,30250,100,41726,81.35,0.54,62.14,25.8,2.56,17.68,45389,14789,14945,7313,6934,7762,530,9064,1065,3.6,5.6,17.66,20.9,2.94,67.94,17.13,23.3,9.85,28.43,4.49,27.06,6.8,5.73,3.42,86.28,86.02,92.7,88.35,65.85,74,190,0.81,759,11.73,20.95,26.88,34.65,0.29,0.53,0.67,0.87,95.88,0.53,6.34,5.27,3.04,3.18,2.21,89.21,1.03,22.37,3,217,97.81,85.14,0,19.35,1966,0.45,0.2,64200,77500,99100,34900,276,345,414,138,397,23.2,18.6,11.9,0,0,2.51,82.6,63.84,93.72,96.01,48.4715383707747,-4.95367910186982,63.0598744382111,-2.43421075380007,-11798.5705840787,-29634.7835216343,417.208525280155,-4.95204881488866,97.6918840242621,96.0825727968955,-4.65524128218789,6.75392557047862,-0.270683208374156,1.77271564917142,6.55920209543637,7.1923565535233,109.95978437421,10.4,2907.8,3.15,10.1604343398242,569666.068338656,90.0288389946661,"No",0,-25311.6812718716,0,0,10,32.17,6,19.3,7,22.52,79,254.17,661,2126.7,10,32.17,5,16.09,74,2429.14
"1163",164693,2.51,26.9,68.76,1.56,8.74,15.77,34.53,18.37,10.06,164693,100,26119,80.89,0.48,32.38,22.52,6.37,11.8,30570,13879,16728,7369,10526,11894,7854,9528,23797,15.76,7.62,21.9,22.59,4.56,69.31,8.66,19.29,10.6,27.28,13.99,42.76,18.4,16.18,2.98,57.46,49.98,66.02,58.67,64.79,72.24,9455,9.1,11436,14.94,23.98,33.6,45.3,1.04,1.66,2.33,3.15,87.33,2.4,5.24,2.99,2.29,2.44,2.19,43.72,5.75,66.7,2,7722,89.48,41.1,2.81,15.35,1972,7.31,0.29,59100,74300,98400,39300,338,428,511,173,506,27.3,21.4,12.6,688,235,6.94,32.34,35.77,62.21,71.83,749,416.92,663,369.05,301384,167762.7,402.4,416.9,78.64,90.12,6.14,3.74,0,9.75,70,14,38.1,69.7,2363.3,3.56,877,49726384,88.52,"Part time",9.35,276797.5,15,8.35,209,116.34,1107,616.2,2809,1563.6,4352,2422.5,11655,6487.65,1806,1005.29,73,40.63,2304.49,9956.08
"1164",53240,3.54,7.44,42.35,45.19,12.52,18.6,28.65,15.58,5.48,53240,100,59076,90.27,1.06,49.45,11.24,5.9,10.19,60689,18966,21170,19411,26057,16988,16882,16965,2096,3.95,3.63,10.78,37.02,3.67,69.17,20.93,22.44,7.51,37.67,5.1,32.43,8.47,6.83,3.7,86.48,81.03,93.07,88.19,60.96,71.48,430,1.15,19350,10.9,17.93,30.82,42.2,3.96,6.52,11.2,15.34,54.17,7.07,10.8,9.74,3.54,3.53,3.54,83.41,10.97,20.52,3,338,97.8,83.44,0.59,22.49,1974,0.21,0.21,256400,3e+05,376000,119600,745,1001,1001,256,1001,28.6,23.2,10.9,0,0,36.34,40.82,61.56,84.86,89.37,58.7875232730002,80.2901379007768,54.4441414034318,73.8220118502455,83644.1540134109,36057.648228617,568.463345814258,80.2957486066717,91.2698935694353,79.6376662762533,-4.9121354496326,17.9951967016372,2.35049897753873,15.0715250033726,5.26010817317331,7.49517042209283,181.573339547733,8.9,5965.9,0.94,18.8486557044154,11120271.5236531,91.0938440623748,"No",0,97079.0349154173,5,9.08,10,18.16,217,394.11,268,486.73,797,1447.49,1807,3281.81,906,1645.45,24,43.59,908.08,6418.34
"1165",28808,2.86,3.26,91.39,4.63,2.67,11.68,24.31,10.08,5.19,17347,60.22,59069,93.61,1.32,62.24,12.84,1.04,10.2,62724,22449,22650,21769,0,18989,19459,20020,379,1.33,3.11,8.55,43.63,3.46,77.15,20.02,25.15,6.68,43.59,6.05,25.58,8.93,7.54,3.23,88.94,88.48,97.22,84.29,55.23,70.7,139,0.83,2388,7.71,17.84,28.73,37.23,0.64,1.48,2.38,3.09,89.29,0.99,3.93,3.07,2.84,2.95,2.37,84.04,1.08,35.75,3,332,96.81,80.9,2.11,28.61,1977,0.26,0.12,144000,197900,251100,107100,625,700,883,258,824,24.6,25.6,14.6,0,0,8.29,55.42,47.09,65.48,84.55,64.8362278333849,106.859379344298,74.8123057708764,93.8803360569408,14794.7887250073,30501.6970224301,453.990844892117,106.862062268566,97.014240062871,97.8072411466963,-7.55409562150675,4.74440049739245,0.849002707227944,-2.11597976511226,8.83292794008984,7.6320004382291,129.252168921456,56.6,508.5,3.13,18.4633846616093,5898814.93125786,90.6539656253548,"No",0,79795.3375789515,0,0,0,0,9,29.06,1,3.23,105,339.04,323,1042.94,18,58.12,1,3.23,32.29,1443.33
"1166",12035,2.53,17.63,81.33,0.42,1.09,13.88,25.71,13.49,15.16,0,0,25384,74.85,0.42,34.75,32.22,9.73,13.5,31778,14086,15684,6879,404,13099,6290,12220,1745,14.89,19.62,39.17,14.2,5.73,60.56,32.1,18.99,24.03,23.42,11.83,25.71,14.14,13.09,3.02,68.13,62.89,71.28,63.83,71.98,76.62,413,3.99,117,14.53,14.53,27.35,34.19,0.14,0.14,0.27,0.33,96.56,0.64,3.53,2.44,2.45,2.57,2.29,60.22,2.9,45.56,3,409,92.09,57.5,0.73,34.96,1968,10.71,0.56,48300,69500,97400,49100,173,285,375,202,373,25.8,19.9,12.2,5,0,0.97,76.98,49.33,81.56,91.7,-87.5098939710136,200.987059582131,-78.7940881884276,169.997335746947,-21559.9964864857,83184.1951535724,447.198705886224,200.988271318716,89.0082385042587,88.3646271003337,7.82367251903668,3.16024194672503,-0.418732723483403,10.5290204431491,-5.73337631803893,8.12652767102409,95.5899502557553,24.6,488.7,0.24,64.8175975278771,-9595538.9360548,86.9505535768165,"No",0,98226.3252104265,0,0,6,43.85,11,80.4,81,592.02,207,1512.94,470,3435.17,77,562.78,7,51.16,716.27,5562.05
"1167",20393,2.32,1.81,88.15,7.45,10.94,9.66,24.38,10.7,17.04,20393,100,40600,75.39,0.85,50.52,31.84,4.94,15.66,48040,23814,24561,18303,23237,20298,12276,18551,942,4.63,13.64,24.95,26.37,5.86,60.79,15.97,19.49,11.39,31.92,6.94,31.71,9.69,8.39,2.91,79.52,77.5,94.16,78.84,47.07,55.05,171,1.32,6369,17.49,27.35,34.26,42,5.46,8.54,10.7,13.12,56.91,7.52,4.02,2.65,2.32,2.45,2.2,51.71,4.33,69.68,2,1030,89.5,49,0.39,30.1,1958,1.51,0.24,181100,221200,278600,97500,477,633,825,348,683,25.6,22.2,16.2,0,2,31.23,41.03,58.87,76.58,84.06,81.9856098822664,428.959117974387,64.4303639074401,364.468225028202,66659.6347589782,190159.211407912,474.699714255205,428.963743824937,87.606457751697,83.9527346600174,3.1177703088817,7.05096685967344,1.46037569660415,11.3772226342504,5.21552936661878,8.02441219164831,148.368635214441,1,20417.5,20.74,65.9792596511831,8999738.87319688,87.8182605211279,"No",0,307104.232448424,0,0,3,14.32,6,28.65,17,81.17,64,305.58,231,1102.94,56,267.38,0,0,124.14,1675.9
"1168",13142,2.43,1.36,81.06,0.4,1,18.23,27.66,16.62,19.02,0,0,17278,63.37,0.69,35.96,40.44,7.37,19.49,21952,9860,10732,1218,6279,14873,5762,7671,2488,20.56,11.66,28.99,13.82,9,47.75,18.28,28.76,15.48,23.76,9.31,27.77,14.17,11.98,2.83,69.92,67.64,81.66,77.29,53.75,64.59,91,0.81,66,0,16.67,16.67,27.27,0,0.08,0.08,0.14,97.7,0.3,2.62,1.7,2.23,2.28,2.14,69.05,1.31,48.64,3,598,90.05,67.68,1.84,53.68,1956,9.68,0.45,21000,33000,47800,26800,137,192,245,108,250,26.3,16.9,11.6,33,0,0.5,57.37,53.38,78.62,89.39,-84.1283395177749,211.320288453658,-73.6216175357089,178.011723046154,-34728.4810252458,83687.3874764914,421.12664495191,211.320973821833,89.8533584061828,91.0759888899007,7.89599993295335,1.03378682884481,-0.777198463306059,8.15957856150305,-5.19575456679341,8.10205203362132,85.2501553480081,9.7,1361.6,0.12,64.8677423567934,-10714814.7662536,86.7085755122893,"No",0,96594.6321825271,0,0,9,66.74,7,51.91,38,281.77,165,1223.49,541,4011.57,51,378.17,0,0,400.42,5613.23
"1169",10573,4.31,0.61,96.62,1.76,1.03,47.94,63.35,55.71,5.89,9789,92.61,27922,80.78,0.61,54.28,22.84,6.11,15.35,42055,10248,10308,4809,10920,9444,8132,9776,1294,21.14,4.38,11.33,50.88,4.86,48.76,6.01,50.44,5.26,35.55,3.31,72.6,6.18,4.68,2.93,71.94,69.72,84.16,77.93,69.41,77.83,178,4.24,497,39.03,49.3,56.94,58.55,1.83,2.32,2.68,2.75,92.18,0.54,2.68,2.98,2.5,2.69,2.31,54.38,3.06,50.58,2,234,91.29,50.59,0.43,45.73,1957,1.88,0.6,66900,90700,123000,56100,301,381,482,181,434,32.2,19.7,11.7,0,0,4.7,49.43,24.2,40.15,72.74,-620.973079111029,-573.218764175351,-536.423972702172,-471.997813622503,-95101.5162555813,-203670.437906823,802.660721414258,-573.220635492919,91.4815341888003,95.1551746359398,-1.82838918026651,3.03825749405519,1.65318692977896,2.72379405915346,-33.4572817535414,10.3324609210566,99.7811538608796,18.9,560.5,1.12,51.0883095888478,-37784339.9786798,92.828581808016,"Part time",0,-391138.034208198,0,0,0,0,0,0,2,18.87,9,84.92,124,1170.03,2,18.87,1,9.44,18.87,1283.26
"1170",39253,2.59,0.94,94.25,3.25,3.59,12.34,27.52,12.14,7.98,39253,100,48668,88.23,0.52,60.77,17.57,2.56,12.46,57376,22098,22608,15904,20651,16539,9239,11288,963,2.47,3.76,9.36,37.58,2.6,74.38,19.85,19.97,8.35,36.07,7.57,29.48,10.37,9.02,3.14,85.11,85.4,94.1,85.34,59.22,67.89,229,0.88,3251,9.94,18.67,23.19,29.38,0.82,1.55,1.92,2.43,87.65,1.4,4.65,3.28,2.58,2.83,1.99,76.38,1.42,46.07,3,693,95.63,69.41,1.01,28.28,1972,0.27,0.21,121500,149600,203700,82200,531,607,704,173,665,24,20.6,11.8,9,0,8.28,64.09,49.01,81.59,88.59,106.77440031652,157.716831865304,107.109263591201,135.875132624385,34183.3305441191,55484.3753845017,445.442289304286,157.719179457559,94.9869849246656,96.0906686092305,-3.62754975823832,3.53047638232705,0.528499149168134,0.30690433287764,9.82225275606154,7.80928811072156,119.940935701611,10.2,3845.3,6.65,44.384244829746,7188897.6710967,89.6054125860592,"No",0,103069.801458767,8,17.07,11.2509203437662,13.2586272556747,10,21.33,39,83.2,197,420.26,999,2131.15,42,89.6,3,6.4,109.37264326443,2647.41
"1171",65674,2.06,0.99,97.62,0.84,1.95,8.01,19.71,8.96,28.99,65690,100,24296,61.15,0.43,48.47,46.13,3.62,27.26,30141,14539,14596,11602,10435,11754,13220,10910,4788,7.42,6.32,22.95,13.81,3.9,50.42,14.16,19.76,11.8,22.78,11.73,21.18,13.81,12.87,2.55,69.53,67.29,83.27,72.76,69.15,75.24,637,1.2,3946,10.77,18.25,21.16,24.08,0.65,1.1,1.27,1.45,93.02,0.63,1.67,1,2.02,2.05,1.95,67.02,1.35,78.45,2,6790,82.46,65.83,0.24,24.42,1974,3.38,0.19,58300,71500,92500,34200,351,401,477,126,473,27.3,22,11.5,56,0,6.01,15.35,49.15,75.53,79.03,104.573830456073,461.440757690364,87.9748465523901,388.775194856399,33944.6242969405,197186.079650598,391.527660117236,461.442335843787,88.3942909558189,93.4281555299843,8.25758167579279,-3.61636589425778,-0.302748504493093,4.30260344851485,6.12589704530743,8.423109784177,91.5219636951699,14.6,4484.7,0.6,103.966742221099,3385424.05958416,85.8805474198241,"No",0,279844.538621921,1,1.45,22,32,57,82.9,348,506.15,657,955.57,2064,3001.96,101,146.9,15,21.82,622.5,4126.25
"1172",60838,2.6,0.46,97.33,1.29,2.3,11.67,24.32,11.43,15.59,60838,100,36771,74.55,0.29,51.41,35.36,4,26.58,42433,16493,16606,7916,10391,13401,13604,12876,3313,5.5,8.41,25.94,13.72,5.89,57.21,26.18,18.71,15.71,23.49,7.71,28.5,9.82,8.82,3.06,81.32,77.79,93,83.01,59.69,64.1,339,0.69,5638,6.33,9.33,13.2,16.92,0.59,0.86,1.22,1.57,84.5,1.63,3.9,2.88,2.58,2.66,2.13,86.97,1.87,27.25,3,507,97.88,84.27,2.37,28.4,1957,1.08,0.29,47700,64500,86000,38300,399,471,532,133,532,24.5,16.3,12.9,0,0,9.27,72.83,69.13,92.73,95.68,203.214519873382,319.399481925633,188.189260729627,268.307631361695,30899.6000716069,108948.983969733,338.241026248658,319.402140271693,93.9657656691242,92.5748117041622,1.22669815705543,4.57628804626574,-0.54873551255554,5.20381878718467,13.5971201236354,7.0640944602945,109.368312955287,12.1,5013,0.72,43.1663646327944,9682349.96455135,87.5525315814033,"No",0,188492.932956201,2,3.41,10.1008896567602,22.6253228135245,108,184.26,138,235.44,481,820.64,1926,3285.96,350,597.14,3,5.12,318.330092521308,4708.85
"1173",65566,2.36,8.69,88.6,1.06,2.69,13.47,29.18,14.95,15.01,65566,100,24316,70.98,0.38,43.54,33.21,10.64,20.61,30410,12569,13165,8246,7387,9759,4972,7765,9399,14.93,8.56,25.24,17.32,7.16,56.99,11.52,29.16,11.34,24.32,11.8,37.91,14.51,13.26,2.96,60.67,57.95,69.73,61.93,61.8,69.19,2626,5.57,3665,8.62,13.94,22.59,26.44,0.48,0.78,1.26,1.48,88.89,1.47,4.16,2.42,2.26,2.45,2.1,50.46,1.39,46.41,3,2484,91.78,46.65,5.43,49.88,1939,6.74,0.43,65700,82100,97000,31300,270,346,415,145,428,28.1,22,14,310,8,5.59,79.94,50.9,77.18,93.13,146,227.57,137,213.54,238000,370965,1630.1,227.6,89.96,97.96,1.36,0,0,1.36,7,9,191.8,11.2,5831.6,5.09,39,9030938,93.84,"No",4.79,140763.09,5,7.79,40,62.35,170,264.97,448,698.29,177,275.89,2337,3642.63,242,377.2,44.6825398142007,45.2354766675601,1033.4,6770.59125665942
"1174",68586,2.49,2.14,90.6,6.49,2.67,12.92,30.15,13.17,6.42,68586,100,47029,90.67,0.59,53.63,14.23,1.54,9.53,54591,20826,21078,20232,18860,18080,15591,16904,1826,2.68,3.07,9.45,34.23,2.45,77.99,21.03,17.4,7.66,33.19,8.34,32.67,11.8,10.14,3.14,84.29,84.75,93.22,82.2,59.01,71.84,471,1.17,6569,15.77,27.08,35.27,40.8,1.51,2.59,3.38,3.91,86.95,1.78,3.68,2.36,2.48,2.77,1.94,72.72,1.36,55.97,2,1910,93.53,65.16,0.1,13.61,1977,0.32,0.12,103600,133500,167700,64100,593,675,790,197,739,25.2,21.5,12.3,5,0,9.58,65.31,44.35,77.59,85.2,42.0783571560368,110.199541681534,46.5688562630511,97.2857476581911,39977.9847464252,48059.7063616792,505.910723114501,110.201594890657,93.2436631973563,95.0426247642971,-2.47726974421564,2.88463987943988,0.932088363655751,1.18849457850718,5.55999963282813,8.35588249655881,120.926994570574,19.5,3520.1,4.37,60.7363217079753,4153326.93885973,89.8082153728595,"No",0,76241.2976336427,1,1.4,18.6223903364822,19.5081067033319,42,58.61,95,132.57,567,791.24,2615,3649.18,219,305.61,14,19.54,228.496802874212,4765.56
"1175",10602,2.82,1.39,85.37,12.48,3.22,11.32,16.79,8.1,13.07,10602,100,84498,76.24,1.64,79.43,26.6,1.98,17.48,100131,42951,45553,26439,4570,27934,21959,51320,191,1.8,0.63,3.55,71.2,1.61,65.2,7.1,42.96,2.29,59.65,5.41,22.58,9.59,7.64,3.14,86.57,86.82,96.44,82.95,63.99,65.7,166,2.27,1234,5.27,5.27,7.21,12.97,0.61,0.61,0.84,1.51,84.27,1.56,4.04,3.25,2.82,2.85,2.61,91.23,0.88,12.94,4,93,97.58,90.49,1.08,35.48,1939,0,0.29,388800,500001,500001,111201,721,1001,1001,280,1001,22.5,22.9,11.3,0,0,11.64,54.07,66.53,87.78,94.76,432.397720984695,639.624581448522,392.705335420952,539.891003044703,101325.889447256,246650.47263564,298.648903582226,639.629951886342,96.2628342867259,99.0961624230757,-7.53074788128185,1.12241861054184,1.02783479013978,-5.58826278738532,30.7956504616072,6.98191489917552,147.050710570933,1.7,6079.1,9.17,40.4266049324924,31263011.5671736,88.5838983554069,"No",0,457026.17091815,0,0,0,0,10,85.92,6,51.55,125,1073.98,265,2276.83,54,463.96,11,94.51,137.47,3909.27
